id,name,country,testCap,dob,role,battingHand,matches,runs,wickets,battingAverage,bowlingAverage,fifties,hundreds,fiveWickets,tenWickets,imageLink,isTargetable,matchIds,playerLink
8962,Chris Balderstone,England,467,1940-11-16,Unknown,Right,2,39,1,9.75,80.0,0,0,0,0,No Image,0,63166;63167,https://www.espncricinfo.com/cricketers/chris-balderstone-8962
20105,Mike Selvey,England,466,1948-04-25,Unknown,Right,3,15,6,7.5,57.16,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304500/304516.jpg",1,63165;63167;63178,https://www.espncricinfo.com/cricketers/mike-selvey-20105
9208,Mike Brearley,England,465,1942-04-28,Wicketkeeper Batter,Right,39,1442,0,22.88,0.0,9,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304300/304307.jpg",1,63163;63164;63174;63175;63176;63177;63178;63189;63190;63191;63192;63193;63194;63200;63201;63211;63212;63213;63214;63215;63216;63220;63221;63222;63223;63224;63225;63237;63238;63239;63240;63256;63257;63258;63262;63291;63292;63293;63294,https://www.espncricinfo.com/cricketers/mike-brearley-9208
12486,Phil Edmonds,England,464,1951-03-08,Bowler,Right,51,875,125,17.5,34.18,2,0,2,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304900/304944.jpg",1,63148;63149;63201;63202;63203;63204;63205;63211;63212;63213;63214;63215;63216;63220;63237;63238;63239;63240;63314;63315;63316;63343;63344;63391;63392;63393;63394;63395;63404;63405;63406;63407;63408;63424;63425;63426;63432;63434;63435;63436;63437;63444;63445;63446;63447;63448;63461;63462;63463;63464;63465,https://www.espncricinfo.com/cricketers/phil-edmonds-12486
22520,Bob Woolmer,England,463,1948-05-14,Unknown,Right,19,1059,4,33.09,74.75,2,3,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/303900/303923.jpg",1,63147;63149;63163;63164;63165;63166;63167;63174;63176;63189;63190;63191;63192;63193;63194;63266;63267;63289;63290,https://www.espncricinfo.com/cricketers/bob-woolmer-22520
20345,David Steele,England,462,1941-09-29,Unknown,Right,8,673,2,42.06,19.5,5,1,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/75300/75395.1.jpg",1,63147;63148;63149;63163;63164;63165;63166;63167,https://www.espncricinfo.com/cricketers/david-steele-20345
13399,Graham Gooch,England,461,1953-07-23,Top order Batter,Right,118,8900,23,42.58,46.47,46,20,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320,q_50/lsci/db/PICTURES/CMS/319800/319846.1.png",1,63146;63147;63212;63213;63214;63215;63216;63220;63221;63222;63223;63224;63225;63237;63238;63239;63240;63257;63258;63262;63266;63267;63268;63269;63270;63271;63282;63283;63284;63285;63289;63290;63291;63292;63293;63298;63299;63300;63301;63302;63303;63307;63403;63404;63405;63406;63407;63408;63424;63425;63426;63427;63428;63432;63433;63434;63435;63436;63437;63470;63471;63472;63484;63485;63486;63487;63488;63489;63507;63508;63509;63510;63512;63526;63527;63531;63532;63533;63534;63535;63536;63544;63545;63546;63547;63557;63558;63559;63560;63561;63562;63571;63572;63573;63575;63576;63577;63578;63579;63598;63600;63609;63610;63611;63612;63613;63614;63646;63647;63648;63649;63650;63651;63663;63664;63665;63666;63667,https://www.espncricinfo.com/cricketers/graham-gooch-13399
16318,David Lloyd,England,460,1947-03-18,Allrounder,Left,9,552,0,42.46,0.0,0,1,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304200/304280.jpg",1,63126;63127;63128;63129;63130;63137;63138;63139;63140,https://www.espncricinfo.com/cricketers/david-lloyd-16318
14159,Mike Hendrick,England,459,1948-10-22,Bowler,Right,30,128,87,6.4,25.83,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304900/304938.jpg",1,63125;63126;63127;63128;63129;63136;63138;63145;63163;63165;63192;63193;63194;63203;63215;63216;63221;63222;63223;63224;63225;63237;63238;63239;63240;63266;63267;63271;63289;63294,https://www.espncricinfo.com/cricketers/mike-hendrick-14159
14106,Frank Hayes,England,458,1946-12-06,Unknown,Right,9,244,0,15.25,0.0,0,1,0,0,No Image,0,63111;63112;63113;63117;63118;63120;63121;63165;63166,https://www.espncricinfo.com/cricketers/frank-hayes-14106
19469,Graham Roope,England,457,1946-07-12,Middle order Batter,Right,21,860,0,30.71,0.0,7,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320,q_50/lsci/db/PICTURES/CMS/406700/406780.5.png",1,63092;63093;63105;63106;63108;63109;63110;63111;63149;63193;63194;63200;63201;63202;63203;63204;63205;63211;63212;63213;63214,https://www.espncricinfo.com/cricketers/graham-roope-19469
9103,Jack Birkenshaw,England,456,1940-11-13,Unknown,Left,5,148,13,21.14,36.07,1,0,1,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304500/304560.jpg",1,63092;63093;63107;63120;63121,https://www.espncricinfo.com/cricketers/jack-birkenshaw-9103
18256,Chris Old,England,455,1948-12-22,Bowler,Left,46,845,143,14.82,28.11,2,0,4,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/303000/303001.jpg",1,63090;63091;63092;63093;63105;63109;63110;63112;63117;63118;63119;63120;63125;63126;63127;63128;63129;63130;63137;63141;63144;63146;63148;63149;63163;63164;63174;63175;63176;63177;63189;63190;63191;63200;63203;63204;63211;63212;63213;63214;63220;63270;63271;63282;63291;63292,https://www.espncricinfo.com/cricketers/chris-old-18256
16271,Tony Lewis,England,454,1938-07-06,Unknown,Right,9,457,0,32.64,0.0,3,1,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304500/304555.jpg",1,63089;63090;63091;63092;63093;63105;63106;63107;63108,https://www.espncricinfo.com/cricketers/tony-lewis-16271
22498,Barry Wood,England,453,1942-12-26,Unknown,Right,12,454,0,21.61,0.0,2,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304500/304556.jpg",1,63088;63089;63090;63091;63107;63144;63145;63147;63148;63149;63164;63211,https://www.espncricinfo.com/cricketers/barry-wood-22498
13463,Tony Greig,England,452,1946-10-06,Allrounder,Right,58,3599,141,40.43,32.2,20,8,6,2,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304500/304557.jpg",1,63084;63085;63086;63087;63088;63089;63090;63091;63092;63093;63105;63106;63107;63108;63109;63110;63111;63112;63113;63117;63118;63119;63120;63121;63125;63126;63127;63128;63129;63130;63136;63137;63138;63139;63140;63141;63144;63145;63146;63147;63148;63149;63163;63164;63165;63166;63167;63174;63175;63176;63177;63178;63189;63190;63191;63192;63193;63194,https://www.espncricinfo.com/cricketers/tony-greig-13463
15468,John Jameson,England,451,1941-06-30,Unknown,Right,4,214,1,26.75,17.0,1,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304900/304945.jpg",1,63077;63078;63118;63119,https://www.espncricinfo.com/cricketers/john-jameson-15468
14336,Richard Hutton,England,450,1942-09-06,Unknown,Right,5,219,9,36.5,28.55,2,0,0,0,No Image,0,63074;63075;63076;63077;63078,https://www.espncricinfo.com/cricketers/richard-hutton-14336
21494,Bob Taylor,England,449,1941-07-17,Wicketkeeper Batter,Right,57,1156,0,16.28,0.0,3,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/28800/28840.player.jpg",1,63071;63200;63201;63202;63203;63204;63205;63211;63212;63213;63214;63215;63216;63220;63221;63222;63223;63224;63225;63237;63238;63239;63256;63257;63258;63262;63290;63291;63292;63298;63299;63300;63301;63302;63303;63307;63314;63315;63316;63317;63318;63319;63324;63325;63326;63327;63328;63343;63344;63345;63346;63361;63362;63363;63364;63365;63366,https://www.espncricinfo.com/cricketers/bob-taylor-21494
22462,Bob Willis,England,448,1949-05-30,Bowler,Right,90,840,325,11.5,25.2,0,0,16,0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320,q_50/lsci/db/PICTURES/CMS/322900/322900.1.png",1,63062;63063;63064;63065;63072;63113;63117;63118;63119;63125;63130;63136;63137;63138;63139;63140;63166;63167;63174;63175;63176;63177;63178;63189;63190;63191;63192;63193;63194;63200;63201;63202;63203;63204;63205;63211;63212;63213;63214;63215;63216;63220;63221;63222;63223;63224;63225;63237;63239;63240;63256;63257;63258;63266;63267;63268;63269;63289;63290;63291;63292;63293;63294;63298;63300;63301;63302;63303;63307;63314;63315;63316;63317;63319;63324;63325;63326;63327;63328;63343;63344;63345;63346;63361;63362;63363;63364;63375;63376;63377,https://www.espncricinfo.com/cricketers/bob-willis-22462
16262,Peter Lever,England,447,1940-09-17,Bowler,Right,17,350,41,21.87,36.8,2,0,2,0,No Image,0,63061;63062;63063;63064;63065;63071;63072;63073;63074;63075;63077;63086;63136;63141;63144;63145;63147,https://www.espncricinfo.com/cricketers/peter-lever-16262
20182,Ken Shuttleworth,England,446,1944-11-13,Unknown,Right,5,46,12,7.66,35.58,0,0,1,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304900/304937.jpg",1,63060;63061;63071;63072;63073,https://www.espncricinfo.com/cricketers/ken-shuttleworth-20182
16370,Brian Luckhurst,England,445,1939-02-05,Unknown,Right,21,1298,1,36.05,32.0,5,4,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304500/304589.jpg",1,63060;63061;63062;63063;63065;63071;63072;63073;63074;63075;63076;63077;63078;63084;63085;63086;63087;63112;63113;63136;63137,https://www.espncricinfo.com/cricketers/brian-luckhurst-16370
11870,Mike Denness,England,444,1940-12-01,Top order Batter,Right,28,1667,0,39.69,0.0,7,4,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304500/304588.jpg",1,63044;63089;63090;63091;63092;63093;63105;63106;63107;63117;63118;63119;63120;63121;63125;63126;63127;63128;63129;63130;63136;63137;63138;63140;63141;63144;63145;63146,https://www.espncricinfo.com/cricketers/mike-denness-11870
22292,Alan Ward,England,443,1947-08-10,Unknown,Right,5,40,14,8.0,32.35,0,0,0,0,No Image,0,63042;63043;63044;63073;63166,https://www.espncricinfo.com/cricketers/alan-ward-22292
14024,John Hampshire,England,442,1941-02-10,Unknown,Right,8,403,0,26.86,0.0,2,1,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/302900/302978.jpg",1,63040;63041;63064;63065;63071;63072;63088;63148,https://www.espncricinfo.com/cricketers/john-hampshire-14024
10824,Bob Cottam,England,441,1944-10-16,Unknown,Right,4,27,14,6.75,23.35,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/305000/305076.jpg",1,63033;63034;63089;63090,https://www.espncricinfo.com/cricketers/bob-cottam-10824
18625,Roger Prideaux,England,440,1939-07-31,Unknown,Right,3,102,0,20.4,0.0,1,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304000/304010.jpg",1,63026;63033;63034,https://www.espncricinfo.com/cricketers/roger-prideaux-18625
12854,Keith Fletcher,England,439,1944-05-20,Top order Batter,Right,59,3272,2,39.9,96.5,19,7,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/303900/303971.jpg",1,63026;63033;63034;63035;63042;63043;63060;63061;63062;63064;63065;63071;63077;63078;63087;63089;63090;63091;63092;63093;63105;63106;63107;63108;63109;63110;63111;63112;63113;63117;63119;63120;63121;63125;63126;63127;63128;63129;63130;63136;63137;63139;63140;63141;63144;63145;63146;63148;63174;63177;63178;63189;63298;63299;63300;63301;63302;63303;63307,https://www.espncricinfo.com/cricketers/keith-fletcher-12854
18557,Pat Pocock,England,438,1946-09-24,Unknown,Right,25,206,67,6.24,44.41,0,0,3,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/303900/303992.jpg",1,63016;63018;63023;63033;63089;63090;63091;63093;63105;63106;63107;63117;63118;63119;63121;63164;63165;63378;63379;63380;63391;63392;63393;63394;63395,https://www.espncricinfo.com/cricketers/pat-pocock-18557
15917,Alan Knott,England,437,1946-04-09,Wicketkeeper Batter,Right,95,4389,0,32.75,0.0,30,5,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320,q_50/lsci/db/PICTURES/CMS/326500/326501.17.png",1,63008;63009;63017;63018;63023;63024;63025;63026;63027;63033;63034;63035;63039;63040;63041;63042;63043;63044;63060;63061;63062;63063;63064;63065;63072;63073;63074;63075;63076;63077;63078;63084;63085;63086;63087;63088;63089;63090;63091;63092;63093;63105;63106;63107;63108;63109;63110;63111;63112;63113;63117;63118;63119;63120;63121;63125;63126;63127;63128;63129;63130;63136;63137;63138;63139;63140;63141;63144;63145;63146;63147;63148;63149;63163;63164;63165;63166;63167;63174;63175;63176;63177;63178;63189;63190;63191;63192;63193;63194;63266;63267;63268;63269;63293;63294,https://www.espncricinfo.com/cricketers/alan-knott-15917
8566,Geoff Arnold,England,436,1944-09-03,Bowler,Right,34,421,115,12.02,28.29,1,0,6,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304500/304593.jpg",1,63008;63009;63044;63084;63087;63088;63089;63091;63092;63093;63105;63106;63107;63108;63109;63110;63111;63112;63113;63119;63120;63121;63126;63127;63128;63129;63130;63137;63139;63140;63141;63144;63145;63146,https://www.espncricinfo.com/cricketers/geoff-arnold-8566
14227,Robin Hobbs,England,435,1942-05-08,Unknown,Right,7,34,12,6.8,40.08,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304000/304008.jpg",1,63004;63005;63006;63007;63014;63035;63075,https://www.espncricinfo.com/cricketers/robin-hobbs-14227
8535,Dennis Amiss,England,434,1943-04-07,Top order Batter,Right,50,3612,0,46.3,0.0,11,11,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304200/304282.jpg",1,62995;63005;63006;63009;63023;63073;63074;63075;63076;63089;63090;63091;63105;63106;63107;63108;63109;63110;63111;63112;63113;63117;63118;63119;63120;63121;63125;63126;63127;63128;63129;63130;63136;63138;63139;63140;63141;63144;63145;63146;63147;63167;63174;63175;63176;63177;63178;63189;63190;63191,https://www.espncricinfo.com/cricketers/dennis-amiss-8535
22149,Derek Underwood,England,433,1945-06-08,Bowler,Right,86,937,297,11.56,25.83,0,0,17,6,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320,q_50/lsci/db/PICTURES/CMS/326500/326504.6.png",1,62993;62994;63008;63009;63024;63025;63026;63027;63033;63034;63035;63039;63041;63042;63043;63044;63060;63062;63063;63064;63065;63071;63072;63073;63078;63087;63088;63089;63090;63092;63093;63105;63106;63110;63111;63112;63113;63117;63118;63120;63121;63125;63126;63127;63128;63129;63130;63136;63138;63139;63140;63141;63144;63145;63146;63147;63148;63149;63163;63164;63165;63166;63167;63174;63175;63176;63177;63178;63189;63190;63191;63192;63193;63194;63256;63257;63258;63262;63267;63298;63299;63300;63301;63302;63303;63307,https://www.espncricinfo.com/cricketers/derek-underwood-22149
11914,Basil D'Oliveira,England,432,1931-10-04,Allrounder,Right,44,2484,47,40.06,39.55,15,5,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304500/304591.jpg",1,62992;62993;62994;62995;63004;63005;63007;63008;63009;63014;63015;63016;63017;63018;63023;63027;63033;63034;63035;63039;63040;63041;63042;63043;63044;63060;63061;63062;63063;63064;63065;63071;63072;63073;63074;63075;63076;63077;63078;63084;63085;63086;63087;63088,https://www.espncricinfo.com/cricketers/basil-d-oliveira-11914
17018,Colin Milburn,England,431,1941-10-23,Unknown,Right,9,654,0,46.71,0.0,2,2,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304500/304592.jpg",1,62991;62992;62993;62994;63006;63007;63024;63027;63035,https://www.espncricinfo.com/cricketers/colin-milburn-17018
14189,Ken Higgs,England,430,1937-01-14,Unknown,Left,15,185,71,11.56,20.74,1,0,2,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/303900/303972.jpg",1,62982;62983;62988;62989;62990;62991;62992;62993;62994;62995;63004;63007;63008;63009;63023,https://www.espncricinfo.com/cricketers/ken-higgs-14189
9252,David Brown,England,429,1942-01-30,Unknown,Right,26,342,79,11.79,28.31,0,0,2,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304500/304590.jpg",1,62980;62982;62983;62985;62986;62987;62988;62990;62991;63005;63006;63014;63015;63016;63017;63024;63025;63026;63027;63033;63034;63035;63039;63040;63041;63042,https://www.espncricinfo.com/cricketers/david-brown-9252
20282,John Snow,England,428,1941-10-13,Bowler,Right,49,772,202,13.54,26.66,2,0,8,1,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/302900/302959.jpg",1,62978;62981;62993;62994;62995;63004;63005;63006;63007;63015;63016;63017;63018;63023;63024;63025;63026;63027;63034;63035;63039;63040;63041;63043;63044;63060;63061;63062;63063;63064;63065;63076;63078;63084;63085;63086;63087;63088;63108;63109;63110;63111;63146;63147;63148;63149;63163;63164;63166,https://www.espncricinfo.com/cricketers/john-snow-20282
18405,Ken Palmer,England,427,1937-04-22,Unknown,Right,1,10,1,10.0,189.0,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/302900/302958.jpg",1,62961,https://www.espncricinfo.com/cricketers/ken-palmer-18405
21533,Ian Thomson,England,426,1929-01-23,Unknown,Right,5,69,9,23.0,63.11,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304500/304598.jpg",1,62957;62958;62959;62960;62961,https://www.espncricinfo.com/cricketers/ian-thomson-21533
19494,Fred Rumsey,England,425,1935-12-04,Unknown,Right,5,30,17,15.0,27.11,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/303900/303948.jpg",1,62950;62977;62978;62979;62980,https://www.espncricinfo.com/cricketers/fred-rumsey-19494
10679,Tom Cartwright,England,424,1935-07-22,Unknown,Right,5,26,15,5.2,36.26,0,0,1,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304500/304597.jpg",1,62950;62951;62960;62977;62981,https://www.espncricinfo.com/cricketers/tom-cartwright-10679
13365,Norman Gifford,England,423,1940-03-30,Unknown,Left,15,179,33,16.27,31.09,0,0,1,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/303900/303989.jpg",1,62948;62949;63074;63075;63076;63077;63084;63085;63086;63091;63092;63106;63107;63108;63109,https://www.espncricinfo.com/cricketers/norman-gifford-13365
9187,Geoff Boycott,England,422,1940-10-21,Opening Batter,Right,108,8114,7,47.72,54.57,42,22,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320,q_50/lsci/db/PICTURES/CMS/319700/319753.1.png",1,62947;62949;62950;62951;62957;62958;62959;62960;62961;62977;62978;62980;62981;62983;62984;62985;62986;62987;62988;62989;62992;62993;62994;62995;63004;63006;63008;63014;63015;63016;63017;63018;63023;63024;63025;63039;63040;63041;63042;63043;63044;63060;63061;63062;63063;63064;63074;63075;63076;63084;63085;63108;63109;63110;63111;63112;63113;63117;63118;63119;63120;63121;63125;63192;63193;63194;63200;63201;63202;63203;63204;63205;63215;63216;63220;63221;63222;63223;63224;63225;63237;63238;63239;63240;63256;63257;63258;63262;63266;63267;63268;63269;63270;63271;63282;63283;63284;63285;63289;63290;63291;63292;63293;63294;63298;63299;63300;63301,https://www.espncricinfo.com/cricketers/geoff-boycott-9187
18616,John Price,England,421,1937-07-22,Unknown,Left,15,66,40,7.33,35.02,0,0,1,0,No Image,0,62940;62941;62942;62943;62950;62951;62957;62958;62959;62960;63074;63076;63077;63078;63085,https://www.espncricinfo.com/cricketers/john-price-18616
15547,Jeff Jones,England,420,1941-12-10,Unknown,Right,15,38,44,4.75,40.2,0,0,1,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/303900/303964.jpg",1,62940;62984;62985;62986;62987;62988;62989;62990;62991;62992;63014;63015;63016;63017;63018,https://www.espncricinfo.com/cricketers/jeff-jones-15547
9095,Jimmy Binks,England,419,1935-10-05,Unknown,Right,2,91,0,22.75,0.0,1,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/305000/305075.jpg",1,62940;62941,https://www.espncricinfo.com/cricketers/jimmy-binks-9095
22469,Don Wilson,England,418,1937-08-07,Unknown,Left,6,75,11,12.5,42.36,0,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304200/304285.jpg",1,62939;62940;62941;62942;62943;63071,https://www.espncricinfo.com/cricketers/don-wilson-22469
9142,Brian Bolus,England,417,1934-01-31,Unknown,Right,7,496,0,41.33,0.0,4,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/303900/303924.jpg",1,62932;62933;62939;62940;62941;62942;62943,https://www.espncricinfo.com/cricketers/brian-bolus-9142
20126,Phil Sharpe,England,416,1936-12-27,Unknown,Right,12,786,0,46.23,0.0,4,1,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/304300/304309.jpg",1,62931;62932;62933;62939;62947;62948;63039;63040;63041;63042;63043;63044,https://www.espncricinfo.com/cricketers/phil-sharpe-20126
12490,John Edrich,England,415,1937-06-21,Opening Batter,Left,77,5138,0,43.54,0.0,24,12,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320,q_50/lsci/db/PICTURES/CMS/327500/327555.1.png",1,62929;62930;62933;62942;62943;62948;62949;62950;62979;62980;62983;62984;62985;62986;62987;62988;62989;62990;62995;63004;63005;63014;63015;63016;63017;63018;63023;63024;63025;63026;63027;63033;63034;63035;63039;63040;63041;63042;63043;63044;63060;63061;63062;63063;63064;63065;63071;63072;63073;63074;63075;63076;63077;63078;63084;63085;63086;63087;63088;63125;63126;63127;63128;63129;63130;63136;63138;63139;63141;63144;63145;63146;63147;63148;63149;63163;63165,https://www.espncricinfo.com/cricketers/john-edrich-12490
20222,Alan Smith,England,414,1936-10-25,Unknown,Right,6,118,0,29.5,0.0,1,0,0,0,"https://img1.hscicdn.com/image/upload/f_auto,t_h_100_2x/lsci/db/PICTURES/CMS/303900/303915.jpg",1,62921;62922;62924;62925;62927;62928,https://www.espncricinfo.com/cricketers/alan-smith-20222
16205,David Larter,England,413,1940-04-24,Unknown,Right,10,16,37,3.2,25.43,0,0,2,0,No Image,0,62920;62926;62927;62928;62939;62940;62941;62979;62980;62981,https://www.espncricinfo.com/cricketers/david-larter-16205
